"Host","Route","FullUrl","Source"
"aceseeds.org","/wc/store/products","https://aceseeds.org/wp-json/wc/store/products","wp"
"aceseeds.org","/wc/store/products/(?P<id>[\d]+)","https://aceseeds.org/wp-json/wc/store/products/(?P<id>[\d]+)","wp"
"aceseeds.org","/wc/store/products/(?P<slug>[\S]+)","https://aceseeds.org/wp-json/wc/store/products/(?P<slug>[\S]+)","wp"
"aceseeds.org","/wc/store/products/attributes","https://aceseeds.org/wp-json/wc/store/products/attributes","wp"
"aceseeds.org","/wc/store/products/attributes/(?P<attribute_id>[\d]+)/terms","https://aceseeds.org/wp-json/wc/store/products/attributes/(?P<attribute_id>[\d]+)/terms","wp"
"aceseeds.org","/wc/store/products/attributes/(?P<id>[\d]+)","https://aceseeds.org/wp-json/wc/store/products/attributes/(?P<id>[\d]+)","wp"
"aceseeds.org","/wc/store/products/brands","https://aceseeds.org/wp-json/wc/store/products/brands","wp"
"aceseeds.org","/wc/store/products/brands/(?P<identifier>[\w-]+)","https://aceseeds.org/wp-json/wc/store/products/brands/(?P<identifier>[\w-]+)","wp"
"aceseeds.org","/wc/store/products/categories","https://aceseeds.org/wp-json/wc/store/products/categories","wp"
"aceseeds.org","/wc/store/products/categories/(?P<id>[\d]+)","https://aceseeds.org/wp-json/wc/store/products/categories/(?P<id>[\d]+)","wp"
"aceseeds.org","/wc/store/products/collection-data","https://aceseeds.org/wp-json/wc/store/products/collection-data","wp"
"aceseeds.org","/wc/store/products/reviews","https://aceseeds.org/wp-json/wc/store/products/reviews","wp"
"aceseeds.org","/wc/store/products/tags","https://aceseeds.org/wp-json/wc/store/products/tags","wp"
"aceseeds.org","/wc/v2/products","https://aceseeds.org/wp-json/wc/v2/products","wp"
"aceseeds.org","/wc/v2/products/(?P<id>[\d]+)","https://aceseeds.org/wp-json/wc/v2/products/(?P<id>[\d]+)","wp"
"aceseeds.org","/wc/v2/products/(?P<product_id>[\d]+)/reviews","https://aceseeds.org/wp-json/wc/v2/products/(?P<product_id>[\d]+)/reviews","wp"
"aceseeds.org","/wc/v2/products/(?P<product_id>[\d]+)/reviews/(?P<id>[\d]+)","https://aceseeds.org/wp-json/wc/v2/products/(?P<product_id>[\d]+)/reviews/(?P<id>[\d]+)","wp"
"aceseeds.org","/wc/v2/products/(?P<product_id>[\d]+)/reviews/batch","https://aceseeds.org/wp-json/wc/v2/products/(?P<product_id>[\d]+)/reviews/batch","wp"
"aceseeds.org","/wc/v2/products/(?P<product_id>[\d]+)/variations","https://aceseeds.org/wp-json/wc/v2/products/(?P<product_id>[\d]+)/variations","wp"
"aceseeds.org","/wc/v2/products/(?P<product_id>[\d]+)/variations/(?P<id>[\d]+)","https://aceseeds.org/wp-json/wc/v2/products/(?P<product_id>[\d]+)/variations/(?P<id>[\d]+)","wp"
"aceseeds.org","/wc/v2/products/(?P<product_id>[\d]+)/variations/batch","https://aceseeds.org/wp-json/wc/v2/products/(?P<product_id>[\d]+)/variations/batch","wp"
"aceseeds.org","/wc/v2/products/attributes","https://aceseeds.org/wp-json/wc/v2/products/attributes","wp"
"aceseeds.org","/wc/v2/products/attributes/(?P<attribute_id>[\d]+)/terms","https://aceseeds.org/wp-json/wc/v2/products/attributes/(?P<attribute_id>[\d]+)/terms","wp"
"aceseeds.org","/wc/v2/products/attributes/(?P<attribute_id>[\d]+)/terms/(?P<id>[\d]+)","https://aceseeds.org/wp-json/wc/v2/products/attributes/(?P<attribute_id>[\d]+)/terms/(?P<id>[\d]+)","wp"
"aceseeds.org","/wc/v2/products/attributes/(?P<attribute_id>[\d]+)/terms/batch","https://aceseeds.org/wp-json/wc/v2/products/attributes/(?P<attribute_id>[\d]+)/terms/batch","wp"
"aceseeds.org","/wc/v2/products/attributes/(?P<id>[\d]+)","https://aceseeds.org/wp-json/wc/v2/products/attributes/(?P<id>[\d]+)","wp"
"aceseeds.org","/wc/v2/products/attributes/batch","https://aceseeds.org/wp-json/wc/v2/products/attributes/batch","wp"
"aceseeds.org","/wc/v2/products/batch","https://aceseeds.org/wp-json/wc/v2/products/batch","wp"
"aceseeds.org","/wc/v2/products/brands","https://aceseeds.org/wp-json/wc/v2/products/brands","wp"
"aceseeds.org","/wc/v2/products/brands/(?P<id>[\d]+)","https://aceseeds.org/wp-json/wc/v2/products/brands/(?P<id>[\d]+)","wp"
"aceseeds.org","/wc/v2/products/brands/batch","https://aceseeds.org/wp-json/wc/v2/products/brands/batch","wp"
"aceseeds.org","/wc/v2/products/categories","https://aceseeds.org/wp-json/wc/v2/products/categories","wp"
"aceseeds.org","/wc/v2/products/categories/(?P<id>[\d]+)","https://aceseeds.org/wp-json/wc/v2/products/categories/(?P<id>[\d]+)","wp"
"aceseeds.org","/wc/v2/products/categories/batch","https://aceseeds.org/wp-json/wc/v2/products/categories/batch","wp"
"aceseeds.org","/wc/v2/products/shipping_classes","https://aceseeds.org/wp-json/wc/v2/products/shipping_classes","wp"
"aceseeds.org","/wc/v2/products/shipping_classes/(?P<id>[\d]+)","https://aceseeds.org/wp-json/wc/v2/products/shipping_classes/(?P<id>[\d]+)","wp"
"aceseeds.org","/wc/v2/products/shipping_classes/batch","https://aceseeds.org/wp-json/wc/v2/products/shipping_classes/batch","wp"
"aceseeds.org","/wc/v2/products/tags","https://aceseeds.org/wp-json/wc/v2/products/tags","wp"
"aceseeds.org","/wc/v2/products/tags/(?P<id>[\d]+)","https://aceseeds.org/wp-json/wc/v2/products/tags/(?P<id>[\d]+)","wp"
"aceseeds.org","/wc/v2/products/tags/batch","https://aceseeds.org/wp-json/wc/v2/products/tags/batch","wp"
"aceseeds.org","/wc/v3/products","https://aceseeds.org/wp-json/wc/v3/products","wp"
"aceseeds.org","/wc/v3/products/(?P<id>[\d]+)","https://aceseeds.org/wp-json/wc/v3/products/(?P<id>[\d]+)","wp"
"aceseeds.org","/wc/v3/products/(?P<id>[\d]+)/duplicate","https://aceseeds.org/wp-json/wc/v3/products/(?P<id>[\d]+)/duplicate","wp"
"aceseeds.org","/wc/v3/products/(?P<product_id>[\d]+)/variations","https://aceseeds.org/wp-json/wc/v3/products/(?P<product_id>[\d]+)/variations","wp"
"aceseeds.org","/wc/v3/products/(?P<product_id>[\d]+)/variations/(?P<id>[\d]+)","https://aceseeds.org/wp-json/wc/v3/products/(?P<product_id>[\d]+)/variations/(?P<id>[\d]+)","wp"
"aceseeds.org","/wc/v3/products/(?P<product_id>[\d]+)/variations/batch","https://aceseeds.org/wp-json/wc/v3/products/(?P<product_id>[\d]+)/variations/batch","wp"
"aceseeds.org","/wc/v3/products/(?P<product_id>[\d]+)/variations/generate","https://aceseeds.org/wp-json/wc/v3/products/(?P<product_id>[\d]+)/variations/generate","wp"
"aceseeds.org","/wc/v3/products/attributes","https://aceseeds.org/wp-json/wc/v3/products/attributes","wp"
"aceseeds.org","/wc/v3/products/attributes/(?P<attribute_id>[\d]+)/terms","https://aceseeds.org/wp-json/wc/v3/products/attributes/(?P<attribute_id>[\d]+)/terms","wp"
"aceseeds.org","/wc/v3/products/attributes/(?P<attribute_id>[\d]+)/terms/(?P<id>[\d]+)","https://aceseeds.org/wp-json/wc/v3/products/attributes/(?P<attribute_id>[\d]+)/terms/(?P<id>[\d]+)","wp"
"aceseeds.org","/wc/v3/products/attributes/(?P<attribute_id>[\d]+)/terms/batch","https://aceseeds.org/wp-json/wc/v3/products/attributes/(?P<attribute_id>[\d]+)/terms/batch","wp"
"aceseeds.org","/wc/v3/products/attributes/(?P<id>[\d]+)","https://aceseeds.org/wp-json/wc/v3/products/attributes/(?P<id>[\d]+)","wp"
"aceseeds.org","/wc/v3/products/attributes/batch","https://aceseeds.org/wp-json/wc/v3/products/attributes/batch","wp"
"aceseeds.org","/wc/v3/products/batch","https://aceseeds.org/wp-json/wc/v3/products/batch","wp"
"aceseeds.org","/wc/v3/products/brands","https://aceseeds.org/wp-json/wc/v3/products/brands","wp"
"aceseeds.org","/wc/v3/products/brands/(?P<id>[\d]+)","https://aceseeds.org/wp-json/wc/v3/products/brands/(?P<id>[\d]+)","wp"
"aceseeds.org","/wc/v3/products/brands/batch","https://aceseeds.org/wp-json/wc/v3/products/brands/batch","wp"
"aceseeds.org","/wc/v3/products/categories","https://aceseeds.org/wp-json/wc/v3/products/categories","wp"
"aceseeds.org","/wc/v3/products/categories/(?P<id>[\d]+)","https://aceseeds.org/wp-json/wc/v3/products/categories/(?P<id>[\d]+)","wp"
"aceseeds.org","/wc/v3/products/categories/batch","https://aceseeds.org/wp-json/wc/v3/products/categories/batch","wp"
"aceseeds.org","/wc/v3/products/custom-fields/names","https://aceseeds.org/wp-json/wc/v3/products/custom-fields/names","wp"
"aceseeds.org","/wc/v3/products/reviews","https://aceseeds.org/wp-json/wc/v3/products/reviews","wp"
"aceseeds.org","/wc/v3/products/reviews/(?P<id>[\d]+)","https://aceseeds.org/wp-json/wc/v3/products/reviews/(?P<id>[\d]+)","wp"
"aceseeds.org","/wc/v3/products/reviews/batch","https://aceseeds.org/wp-json/wc/v3/products/reviews/batch","wp"
"aceseeds.org","/wc/v3/products/shipping_classes","https://aceseeds.org/wp-json/wc/v3/products/shipping_classes","wp"
"aceseeds.org","/wc/v3/products/shipping_classes/(?P<id>[\d]+)","https://aceseeds.org/wp-json/wc/v3/products/shipping_classes/(?P<id>[\d]+)","wp"
"aceseeds.org","/wc/v3/products/shipping_classes/batch","https://aceseeds.org/wp-json/wc/v3/products/shipping_classes/batch","wp"
"aceseeds.org","/wc/v3/products/shipping_classes/slug-suggestion","https://aceseeds.org/wp-json/wc/v3/products/shipping_classes/slug-suggestion","wp"
"aceseeds.org","/wc/v3/products/suggested-products","https://aceseeds.org/wp-json/wc/v3/products/suggested-products","wp"
"aceseeds.org","/wc/v3/products/tags","https://aceseeds.org/wp-json/wc/v3/products/tags","wp"
"aceseeds.org","/wc/v3/products/tags/(?P<id>[\d]+)","https://aceseeds.org/wp-json/wc/v3/products/tags/(?P<id>[\d]+)","wp"
"aceseeds.org","/wc/v3/products/tags/batch","https://aceseeds.org/wp-json/wc/v3/products/tags/batch","wp"
"aceseeds.org","/wp/v2/categories","https://aceseeds.org/wp-json/wp/v2/categories","wp"
"aceseeds.org","/wp/v2/categories/(?P<id>[\d]+)","https://aceseeds.org/wp-json/wp/v2/categories/(?P<id>[\d]+)","wp"
"aceseeds.org","/wp/v2/media","https://aceseeds.org/wp-json/wp/v2/media","wp"
"aceseeds.org","/wp/v2/media/(?P<id>[\d]+)","https://aceseeds.org/wp-json/wp/v2/media/(?P<id>[\d]+)","wp"
"aceseeds.org","/wp/v2/media/(?P<id>[\d]+)/edit","https://aceseeds.org/wp-json/wp/v2/media/(?P<id>[\d]+)/edit","wp"
"aceseeds.org","/wp/v2/media/(?P<id>[\d]+)/post-process","https://aceseeds.org/wp-json/wp/v2/media/(?P<id>[\d]+)/post-process","wp"
"aceseeds.org","/wp/v2/pages","https://aceseeds.org/wp-json/wp/v2/pages","wp"
"aceseeds.org","/wp/v2/pages/(?P<id>[\d]+)","https://aceseeds.org/wp-json/wp/v2/pages/(?P<id>[\d]+)","wp"
"aceseeds.org","/wp/v2/pages/(?P<id>[\d]+)/autosaves","https://aceseeds.org/wp-json/wp/v2/pages/(?P<id>[\d]+)/autosaves","wp"
"aceseeds.org","/wp/v2/pages/(?P<parent>[\d]+)/autosaves/(?P<id>[\d]+)","https://aceseeds.org/wp-json/wp/v2/pages/(?P<parent>[\d]+)/autosaves/(?P<id>[\d]+)","wp"
"aceseeds.org","/wp/v2/pages/(?P<parent>[\d]+)/revisions","https://aceseeds.org/wp-json/wp/v2/pages/(?P<parent>[\d]+)/revisions","wp"
"aceseeds.org","/wp/v2/pages/(?P<parent>[\d]+)/revisions/(?P<id>[\d]+)","https://aceseeds.org/wp-json/wp/v2/pages/(?P<parent>[\d]+)/revisions/(?P<id>[\d]+)","wp"
"aceseeds.org","/wp/v2/posts","https://aceseeds.org/wp-json/wp/v2/posts","wp"
"aceseeds.org","/wp/v2/posts/(?P<id>[\d]+)","https://aceseeds.org/wp-json/wp/v2/posts/(?P<id>[\d]+)","wp"
"aceseeds.org","/wp/v2/posts/(?P<id>[\d]+)/autosaves","https://aceseeds.org/wp-json/wp/v2/posts/(?P<id>[\d]+)/autosaves","wp"
"aceseeds.org","/wp/v2/posts/(?P<parent>[\d]+)/autosaves/(?P<id>[\d]+)","https://aceseeds.org/wp-json/wp/v2/posts/(?P<parent>[\d]+)/autosaves/(?P<id>[\d]+)","wp"
"aceseeds.org","/wp/v2/posts/(?P<parent>[\d]+)/revisions","https://aceseeds.org/wp-json/wp/v2/posts/(?P<parent>[\d]+)/revisions","wp"
"aceseeds.org","/wp/v2/posts/(?P<parent>[\d]+)/revisions/(?P<id>[\d]+)","https://aceseeds.org/wp-json/wp/v2/posts/(?P<parent>[\d]+)/revisions/(?P<id>[\d]+)","wp"
"aceseeds.org","/wp/v2/product","https://aceseeds.org/wp-json/wp/v2/product","wp"
"aceseeds.org","/wp/v2/product/(?P<id>[\d]+)","https://aceseeds.org/wp-json/wp/v2/product/(?P<id>[\d]+)","wp"
"aceseeds.org","/wp/v2/product/(?P<id>[\d]+)/autosaves","https://aceseeds.org/wp-json/wp/v2/product/(?P<id>[\d]+)/autosaves","wp"
"aceseeds.org","/wp/v2/product/(?P<parent>[\d]+)/autosaves/(?P<id>[\d]+)","https://aceseeds.org/wp-json/wp/v2/product/(?P<parent>[\d]+)/autosaves/(?P<id>[\d]+)","wp"
"aceseeds.org","/wp/v2/product_brand","https://aceseeds.org/wp-json/wp/v2/product_brand","wp"
"aceseeds.org","/wp/v2/product_brand/(?P<id>[\d]+)","https://aceseeds.org/wp-json/wp/v2/product_brand/(?P<id>[\d]+)","wp"
"aceseeds.org","/wp/v2/product_cat","https://aceseeds.org/wp-json/wp/v2/product_cat","wp"
"aceseeds.org","/wp/v2/product_cat/(?P<id>[\d]+)","https://aceseeds.org/wp-json/wp/v2/product_cat/(?P<id>[\d]+)","wp"
"aceseeds.org","/wp/v2/product_tag","https://aceseeds.org/wp-json/wp/v2/product_tag","wp"
"aceseeds.org","/wp/v2/product_tag/(?P<id>[\d]+)","https://aceseeds.org/wp-json/wp/v2/product_tag/(?P<id>[\d]+)","wp"
"aceseeds.org","/wp/v2/tags","https://aceseeds.org/wp-json/wp/v2/tags","wp"
"aceseeds.org","/wp/v2/tags/(?P<id>[\d]+)","https://aceseeds.org/wp-json/wp/v2/tags/(?P<id>[\d]+)","wp"
"blimburnseeds.com","/wc/store/products","https://blimburnseeds.com/wp-json/wc/store/products","wp"
"blimburnseeds.com","/wc/store/products/(?P<id>[\d]+)","https://blimburnseeds.com/wp-json/wc/store/products/(?P<id>[\d]+)","wp"
"blimburnseeds.com","/wc/store/products/(?P<slug>[\S]+)","https://blimburnseeds.com/wp-json/wc/store/products/(?P<slug>[\S]+)","wp"
"blimburnseeds.com","/wc/store/products/attributes","https://blimburnseeds.com/wp-json/wc/store/products/attributes","wp"
"blimburnseeds.com","/wc/store/products/attributes/(?P<attribute_id>[\d]+)/terms","https://blimburnseeds.com/wp-json/wc/store/products/attributes/(?P<attribute_id>[\d]+)/terms","wp"
"blimburnseeds.com","/wc/store/products/attributes/(?P<id>[\d]+)","https://blimburnseeds.com/wp-json/wc/store/products/attributes/(?P<id>[\d]+)","wp"
"blimburnseeds.com","/wc/store/products/brands","https://blimburnseeds.com/wp-json/wc/store/products/brands","wp"
"blimburnseeds.com","/wc/store/products/brands/(?P<identifier>[\w-]+)","https://blimburnseeds.com/wp-json/wc/store/products/brands/(?P<identifier>[\w-]+)","wp"
"blimburnseeds.com","/wc/store/products/categories","https://blimburnseeds.com/wp-json/wc/store/products/categories","wp"
"blimburnseeds.com","/wc/store/products/categories/(?P<id>[\d]+)","https://blimburnseeds.com/wp-json/wc/store/products/categories/(?P<id>[\d]+)","wp"
"blimburnseeds.com","/wc/store/products/collection-data","https://blimburnseeds.com/wp-json/wc/store/products/collection-data","wp"
"blimburnseeds.com","/wc/store/products/reviews","https://blimburnseeds.com/wp-json/wc/store/products/reviews","wp"
"blimburnseeds.com","/wc/store/products/tags","https://blimburnseeds.com/wp-json/wc/store/products/tags","wp"
"blimburnseeds.com","/wc/v2/products","https://blimburnseeds.com/wp-json/wc/v2/products","wp"
"blimburnseeds.com","/wc/v2/products/(?P<id>[\d]+)","https://blimburnseeds.com/wp-json/wc/v2/products/(?P<id>[\d]+)","wp"
"blimburnseeds.com","/wc/v2/products/(?P<product_id>[\d]+)/reviews","https://blimburnseeds.com/wp-json/wc/v2/products/(?P<product_id>[\d]+)/reviews","wp"
"blimburnseeds.com","/wc/v2/products/(?P<product_id>[\d]+)/reviews/(?P<id>[\d]+)","https://blimburnseeds.com/wp-json/wc/v2/products/(?P<product_id>[\d]+)/reviews/(?P<id>[\d]+)","wp"
"blimburnseeds.com","/wc/v2/products/(?P<product_id>[\d]+)/reviews/batch","https://blimburnseeds.com/wp-json/wc/v2/products/(?P<product_id>[\d]+)/reviews/batch","wp"
"blimburnseeds.com","/wc/v2/products/(?P<product_id>[\d]+)/variations","https://blimburnseeds.com/wp-json/wc/v2/products/(?P<product_id>[\d]+)/variations","wp"
"blimburnseeds.com","/wc/v2/products/(?P<product_id>[\d]+)/variations/(?P<id>[\d]+)","https://blimburnseeds.com/wp-json/wc/v2/products/(?P<product_id>[\d]+)/variations/(?P<id>[\d]+)","wp"
"blimburnseeds.com","/wc/v2/products/(?P<product_id>[\d]+)/variations/batch","https://blimburnseeds.com/wp-json/wc/v2/products/(?P<product_id>[\d]+)/variations/batch","wp"
"blimburnseeds.com","/wc/v2/products/attributes","https://blimburnseeds.com/wp-json/wc/v2/products/attributes","wp"
"blimburnseeds.com","/wc/v2/products/attributes/(?P<attribute_id>[\d]+)/terms","https://blimburnseeds.com/wp-json/wc/v2/products/attributes/(?P<attribute_id>[\d]+)/terms","wp"
"blimburnseeds.com","/wc/v2/products/attributes/(?P<attribute_id>[\d]+)/terms/(?P<id>[\d]+)","https://blimburnseeds.com/wp-json/wc/v2/products/attributes/(?P<attribute_id>[\d]+)/terms/(?P<id>[\d]+)","wp"
"blimburnseeds.com","/wc/v2/products/attributes/(?P<attribute_id>[\d]+)/terms/batch","https://blimburnseeds.com/wp-json/wc/v2/products/attributes/(?P<attribute_id>[\d]+)/terms/batch","wp"
"blimburnseeds.com","/wc/v2/products/attributes/(?P<id>[\d]+)","https://blimburnseeds.com/wp-json/wc/v2/products/attributes/(?P<id>[\d]+)","wp"
"blimburnseeds.com","/wc/v2/products/attributes/batch","https://blimburnseeds.com/wp-json/wc/v2/products/attributes/batch","wp"
"blimburnseeds.com","/wc/v2/products/batch","https://blimburnseeds.com/wp-json/wc/v2/products/batch","wp"
